-1.69373e+07 1.55762e+07 2.68155e+06 3.86207e+07 1.07959e+07 -1.25448e+07 -3.30625e+07 958724 -1.17843e+07 3.66026e+06 -3.01148e+07 -5.00709e+07 -3.14095e+07 -3.07955e+07 -2.66209e+07 -1.92899e+07 1.22672e+07 -2.36149e+06 2.29287e+07 7.32718e+07 2.86925e+07 -5.37458e+07 -1.9074e+07 7.73666e+06 3.76015e+07 -2.56908e+07 -1.70301e+06 1.73718e+07 -9.13572e+06 
4.26269e+07 -3.90526e+07 -6.53523e+06 -9.66036e+07 -2.71642e+07 3.17215e+07 8.27164e+07 -2.58726e+06 2.94573e+07 -9.24693e+06 7.54114e+07 1.24931e+08 7.83176e+07 7.70159e+07 6.66493e+07 4.82514e+07 -3.08764e+07 6.05563e+06 -5.73123e+07 -1.83368e+08 -7.17739e+07 1.34434e+08 4.77085e+07 -1.93332e+07 -9.407e+07 6.44275e+07 4.3209e+06 -4.34321e+07 2.29571e+07 
6.71068e+06 -6.23166e+06 -1.14402e+06 -1.55297e+07 -4.27224e+06 4.91174e+06 1.32717e+07 -306259 4.75107e+06 -1.43463e+06 1.20845e+07 2.02528e+07 1.27177e+07 1.23851e+07 1.06954e+07 7.75488e+06 -4.86139e+06 899610 -9.25205e+06 -2.94375e+07 -1.15456e+07 2.16138e+07 7.67205e+06 -3.11715e+06 -1.51187e+07 1.02681e+07 667902 -6.99486e+06 3.64219e+06 
-1.62906e+07 1.51491e+07 2.80265e+06 3.77745e+07 1.0369e+07 -1.18983e+07 -3.22846e+07 719847 -1.15669e+07 3.48451e+06 -2.93948e+07 -4.93008e+07 -3.09553e+07 -3.01252e+07 -2.60247e+07 -1.88635e+07 1.18062e+07 -2.17032e+06 2.25299e+07 7.16139e+07 2.80978e+07 -5.25827e+07 -1.86669e+07 7.59276e+06 3.67791e+07 -2.49595e+07 -1.62879e+06 1.70204e+07 -8.85217e+06 
1.28739e+07 -1.20034e+07 -2.25746e+06 -2.99733e+07 -8.19582e+06 9.37413e+06 2.56146e+07 -533656 9.18117e+06 -2.74708e+06 2.33049e+07 3.91819e+07 2.46115e+07 2.39075e+07 2.06355e+07 1.49679e+07 -9.3292e+06 1.69259e+06 -1.78815e+07 -5.68038e+07 -2.22918e+07 4.17229e+07 1.48115e+07 -6.02867e+06 -2.91791e+07 1.97698e+07 1.27993e+06 -1.35089e+07 7.00172e+06 
3.25464e+07 -3.0182e+07 -5.48655e+06 -7.51496e+07 -2.07194e+07 2.38588e+07 6.42399e+07 -1.53665e+06 2.29904e+07 -6.97487e+06 5.85078e+07 9.79173e+07 6.14669e+07 5.99286e+07 5.17816e+07 3.75282e+07 -2.3582e+07 4.39198e+06 -4.47705e+07 -1.42491e+08 -5.58802e+07 1.04598e+08 3.71292e+07 -1.50872e+07 -7.31686e+07 4.97375e+07 3.25696e+06 -3.38455e+07 1.76554e+07 
4.61964e+06 -4.13374e+06 -571706 -1.00927e+07 -2.95648e+06 3.53971e+06 8.68758e+06 -405654 3.05251e+06 -1.02939e+06 7.91147e+06 1.28543e+07 8.0385e+06 8.04626e+06 6.96638e+06 5.04455e+06 -3.34268e+06 713593 -5.91856e+06 -1.91901e+07 -7.47491e+06 1.40384e+07 4.97812e+06 -2.00983e+06 -9.82478e+06 6.83052e+06 475691 -4.51969e+06 2.44435e+06 
9.8574e+06 -9.04369e+06 -1.52575e+06 -2.23861e+07 -6.28606e+06 7.32399e+06 1.91816e+07 -588959 6.82768e+06 -2.14159e+06 1.74663e+07 2.89746e+07 1.81658e+07 1.78505e+07 1.54366e+07 1.11828e+07 -7.14122e+06 1.38775e+06 -1.32793e+07 -4.24879e+07 -1.66303e+07 3.11556e+07 1.10565e+07 -4.48753e+06 -2.17962e+07 1.49155e+07 998784 -1.00663e+07 5.30727e+06 
2.04844e+07 -1.8826e+07 -3.22072e+06 -4.66537e+07 -1.30613e+07 1.51903e+07 3.99539e+07 -1.18066e+06 1.42299e+07 -4.43407e+06 3.63778e+07 6.04562e+07 3.79202e+07 3.72036e+07 3.21519e+07 2.33036e+07 -1.48355e+07 2.86302e+06 -2.76784e+07 -8.85131e+07 -3.46513e+07 6.49232e+07 2.30394e+07 -9.347e+06 -4.54189e+07 3.10453e+07 2.06068e+06 -2.09814e+07 1.10383e+07 
-1.15212e+07 1.04976e+07 1.69426e+06 2.59041e+07 7.34884e+06 -8.62628e+06 -2.22035e+07 767488 -7.88502e+06 2.51155e+06 -2.02422e+07 -3.33929e+07 -2.09265e+07 -2.06502e+07 -1.78748e+07 -1.29402e+07 8.34263e+06 -1.66686e+06 1.53335e+07 4.91879e+07 1.92353e+07 -3.60444e+07 -1.279e+07 5.17634e+06 2.52243e+07 -1.73335e+07 -1.16939e+06 1.16369e+07 -6.18174e+06 
1.37882e+07 -1.28913e+07 -2.46465e+06 -3.22304e+07 -8.76853e+06 1.00053e+07 2.75144e+07 -523992 9.88316e+06 -2.92982e+06 2.50525e+07 4.21974e+07 2.65092e+07 2.57055e+07 2.2196e+07 1.60925e+07 -9.99351e+06 1.79828e+06 -1.92599e+07 -6.10729e+07 -2.39827e+07 4.48663e+07 1.5929e+07 -6.48341e+06 -3.13799e+07 2.12258e+07 1.37069e+06 -1.45327e+07 7.5195e+06 
-1.92243e+07 1.76216e+07 2.9585e+06 4.36037e+07 1.22576e+07 -1.43009e+07 -3.73501e+07 1.16219e+06 -1.32927e+07 4.17188e+06 -3.40241e+07 -5.64093e+07 -3.53683e+07 -3.47676e+07 -3.00657e+07 -2.17805e+07 1.39233e+07 -2.71921e+06 2.58537e+07 8.27521e+07 3.23856e+07 -6.0678e+07 -2.15323e+07 8.73004e+06 4.24536e+07 -2.90665e+07 -1.94266e+06 1.96032e+07 -1.0347e+07 
-1.26296e+07 1.13875e+07 1.69037e+06 2.79255e+07 8.05039e+06 -9.57488e+06 -2.39426e+07 978218 -8.48267e+06 2.77638e+06 -2.1888e+07 -3.57481e+07 -2.23655e+07 -2.22495e+07 -1.93158e+07 -1.39499e+07 9.14567e+06 -1.91676e+06 1.64951e+07 5.3092e+07 2.07371e+07 -3.88521e+07 -1.3785e+07 5.5603e+06 2.72047e+07 -1.88199e+07 -1.30484e+06 1.25276e+07 -6.7488e+06 
2.83092e+07 -2.59986e+07 -4.4219e+06 -6.4389e+07 -1.80371e+07 2.10088e+07 5.51163e+07 -1.64522e+06 1.9646e+07 -6.12793e+06 5.02348e+07 8.33921e+07 5.22902e+07 5.13373e+07 4.441e+07 3.21599e+07 -2.05067e+07 3.98332e+06 -3.82273e+07 -1.22192e+08 -4.78441e+07 8.9607e+07 3.1801e+07 -1.2895e+07 -6.26971e+07 4.28765e+07 2.86292e+06 -2.8958e+07 1.52662e+07 
522874 -458424 -50324.5 -1.10224e+06 -333129 411308 946600 -56541.7 332110 -117932 869904 1.38184e+06 860163 877543 765726 550706 -378366 89617.8 -644123 -2.1014e+06 -816593 1.53245e+06 543271 -217225 -1.07424e+06 757299 56248.1 -492054 275304 
-9.15828e+06 8.25615e+06 1.21778e+06 2.02363e+07 5.84352e+06 -6.95204e+06 -1.73657e+07 719103 -6.14232e+06 2.01877e+06 -1.58533e+07 -2.58973e+07 -1.62021e+07 -1.61276e+07 -1.3985e+07 -1.01103e+07 6.63088e+06 -1.38858e+06 1.19339e+07 3.8467e+07 1.50161e+07 -2.81529e+07 -9.98726e+06 4.03219e+06 1.97085e+07 -1.36367e+07 -944465 9.07563e+06 -4.88462e+06 
