-7.13619e+08 3.9054e+08 4.96801e+08 -3.73176e+08 -2.68492e+08 
3.91861e+08 -2.12731e+08 -2.73914e+08 2.02982e+08 1.47072e+08 
7.44184e+08 -4.14576e+08 -5.13317e+08 3.97367e+08 2.81677e+08 
