-5.52592e+08 3.57349e+08 2.92088e+08 -3.05934e+08 -2.42408e+08 
3.15067e+08 -2.00963e+08 -1.68214e+08 1.70868e+08 1.37295e+08 
7.44813e+08 -4.69314e+08 -4.31261e+08 4.2458e+08 3.07757e+08 
