-5.62218e+07 8.4212e+07 1.09159e+07 -4.20251e+07 1.9637e+07 5.45951e+07 2.82104e+07 3.04018e+07 4.31064e+07 -5.97365e+07 1.1284e+06 -4.6275e+07 -1.60044e+07 3.23713e+07 -1.56081e+07 1.15343e+06 4.91425e+07 
1.71114e+08 -2.55795e+08 -3.29372e+07 1.26826e+08 -5.92631e+07 -1.63321e+08 -8.63494e+07 -9.41493e+07 -1.31624e+08 1.83481e+08 -1.98833e+06 1.40505e+08 4.99466e+07 -9.79382e+07 4.78619e+07 -3.27308e+06 -1.47429e+08 
-2.36612e+07 3.54973e+07 4.63542e+06 -1.74288e+07 7.99595e+06 2.28282e+07 1.22552e+07 1.28418e+07 1.82866e+07 -2.48968e+07 532510 -1.96391e+07 -6.46758e+06 1.3754e+07 -6.47748e+06 148255 2.0556e+07 
5.54527e+07 -8.34963e+07 -1.08297e+07 4.18757e+07 -1.95933e+07 -5.47509e+07 -2.7634e+07 -2.96228e+07 -4.23997e+07 5.86041e+07 -1.5064e+06 4.57697e+07 1.57354e+07 -3.23408e+07 1.52367e+07 -1.13093e+06 -4.90214e+07 
1.01479e+08 -1.52119e+08 -1.94779e+07 7.52917e+07 -3.52193e+07 -9.68348e+07 -5.12012e+07 -5.60845e+07 -7.80753e+07 1.09172e+08 -1.02859e+06 8.3364e+07 3.01273e+07 -5.84491e+07 2.8302e+07 -1.77447e+06 -8.72176e+07 
1.93301e+07 -2.94763e+07 -3.74518e+06 1.49363e+07 -7.10345e+06 -1.95204e+07 -9.34447e+06 -1.02832e+07 -1.46569e+07 2.06336e+07 -564932 1.59333e+07 5.88466e+06 -1.15741e+07 5.24819e+06 -477097 -1.72553e+07 
-1.19849e+08 1.78556e+08 2.32039e+07 -9.01179e+07 4.25187e+07 1.16117e+08 5.90014e+07 6.47664e+07 9.15721e+07 -1.2797e+08 2.18545e+06 -9.79742e+07 -3.45735e+07 6.77989e+07 -3.38556e+07 3.83387e+06 1.04944e+08 
1.07004e+08 -1.59973e+08 -2.06773e+07 8.08951e+07 -3.82943e+07 -1.04267e+08 -5.23547e+07 -5.77759e+07 -8.16091e+07 1.14503e+08 -2.00727e+06 8.74846e+07 3.13819e+07 -6.09997e+07 3.01112e+07 -3.46218e+06 -9.39167e+07 
-1.16762e+08 1.74243e+08 2.26139e+07 -8.80986e+07 4.16343e+07 1.13721e+08 5.72687e+07 6.28794e+07 8.9079e+07 -1.24614e+08 2.3011e+06 -9.54772e+07 -3.37714e+07 6.63205e+07 -3.28913e+07 3.78816e+06 1.02581e+08 
1.06651e+08 -1.59043e+08 -2.06126e+07 8.03741e+07 -3.80177e+07 -1.03588e+08 -5.2282e+07 -5.75656e+07 -8.13804e+07 1.14028e+08 -1.93422e+06 8.71303e+07 3.09936e+07 -6.04588e+07 3.01e+07 -3.50468e+06 -9.34897e+07 
3.41532e+07 -4.96132e+07 -6.59335e+06 2.48042e+07 -1.15682e+07 -3.1463e+07 -1.72481e+07 -1.88245e+07 -2.63478e+07 3.65018e+07 -158349 2.76975e+07 9.26363e+06 -1.815e+07 1.00234e+07 -1.24725e+06 -2.91637e+07 
