7.43535e+07 -4.07515e+08 -2.68106e+08 -5.81714e+08 1.53739e+08 -8.61295e+07 -8.84427e+07 2.33214e+08 -4.55488e+08 -4.80637e+07 -2.31617e+08 3.98275e+08 1.53243e+08 -2.38189e+08 -1.74042e+08 2.50017e+08 2.83659e+08 
1.93682e+08 8.82245e+08 -2.43907e+08 -5.50575e+08 5.74852e+08 6.23469e+08 -4.92993e+08 4.97076e+08 2.30498e+08 6.00917e+07 1.04757e+08 -2.83231e+08 -4.53096e+08 6.1431e+08 2.90655e+08 -3.77701e+08 -2.72274e+08 
1.70359e+07 -4.51015e+08 -2.74e+08 -5.64075e+08 8.13321e+08 2.9173e+08 -8.45723e+08 3.46195e+08 1.00253e+08 -6.37202e+07 -2.63906e+08 1.4412e+08 2.53761e+08 -6.987e+08 -4.24565e+08 6.52178e+08 3.45074e+08 
5.40583e+08 8.35882e+08 -1.7284e+08 1.52064e+08 -3.27849e+08 -4.85582e+08 5.2745e+08 4.17661e+08 9.19939e+07 2.62316e+08 -1.11135e+08 -4.35933e+08 -8.64518e+08 9.29588e+08 7.12487e+08 -1.09486e+09 -9.13866e+08 
-2.52539e+08 2.66986e+08 -5.59278e+07 -9.34281e+08 3.64681e+08 4.37103e+08 -2.77708e+07 3.65661e+08 -4.41992e+07 -3.21158e+08 4.56155e+07 -98973.4 -1.64115e+08 1.98588e+08 -1.77196e+08 2.10446e+08 5.60817e+08 
-5.07838e+07 -1.97667e+08 1.4669e+07 -2.24092e+08 1.62855e+08 -3.88291e+06 -8.19809e+07 3.77391e+07 -6.5064e+07 -1.39566e+08 -5.76702e+07 5.10795e+07 -1.11918e+08 -1.18981e+08 -8.60621e+07 1.81425e+08 3.59848e+08 
1.92934e+08 -2.77782e+08 -2.81562e+08 -2.90962e+08 3.4954e+08 -2.16068e+08 -3.3707e+08 3.92827e+08 -7.74747e+07 3.65176e+06 -3.43122e+08 5.76137e+07 -3.05154e+07 -4.62594e+08 -1.79629e+08 2.44811e+08 5.85778e+07 
-1.04374e+07 -1.28327e+08 -6.37291e+07 -4.57525e+08 4.33711e+08 3.55945e+08 -4.99098e+08 7.57321e+07 -1.1339e+08 -4.19321e+07 1.0388e+08 1.98067e+08 3.48962e+07 -1.88535e+08 -1.24247e+08 3.78832e+08 3.41096e+08 
4.11874e+08 5.34698e+08 -6.06824e+08 -4.80185e+08 5.82414e+07 -2.03223e+08 -5.12137e+08 9.06172e+08 1.85794e+08 4.43359e+08 -1.35829e+08 2.95664e+07 -7.82453e+07 -8.44683e+08 -6.45828e+08 1.00446e+08 -1.01531e+09 
-1.59348e+08 -2.86989e+08 1.04284e+08 3.09107e+07 -2.34953e+07 2.86477e+08 6.82154e+07 -3.53457e+08 -2.67111e+08 -6.64003e+07 5.80314e+07 2.93428e+08 4.28252e+08 3.14111e+08 1.73204e+08 9.34329e+06 2.92447e+08 
3.16497e+08 4.60868e+08 -8.66012e+07 4.84511e+08 1.46051e+08 1.86907e+08 -5.18467e+08 -3.26515e+06 2.95757e+08 3.33257e+08 1.67688e+08 -2.05671e+08 -1.67045e+08 7.19656e+07 2.59288e+08 -3.19586e+08 -6.72569e+08 
