-99411.8 -25310.3 -59467.4 -33652.6 13623 1575.09 -30723.5 -52788.7 -93889.7 -132473 -170959 -190715 -264609 -314977 -297635 -443116 -555977 -610506 -667468 -674887 -737011 -701322 -643136 -478285 -196905 -238991 -243121 -184098 -145374 -20939 -30268.6 29570.7 66956.6 114440 310874 255608 310059 340971 319977 424810 322706 355847 351585 290162 420928 279957 290787 279667 193296 276559 
-47619.4 17065.1 13085.4 -54258 25894.2 -100318 -20102.9 16657.8 -121808 -13804 -133900 -162874 -119853 -289259 -163828 -235057 -203041 -102404 -235791 -38289.3 -103319 -96810.2 118589 -18926.4 203611 158954 104415 253204 39475.8 224769 111501 13121.5 203517 -81495.6 113782 34490.6 -69541.9 150334 -123443 109305 11649.5 -108819 120628 -218062 73842.8 -45938.1 -204155 70080.3 -292658 -22771.7 
-65049.7 82708 7454.09 14364.6 117471 467.491 6436.11 -55918.1 -148251 -149520 -348019 -357108 -491281 -594833 -511409 -790221 -828205 -899926 -991767 -831862 -971202 -776372 -643519 -490948 32255.3 -101694 -8950.16 54951.6 -10533.6 216910 23745.1 174959 186898 60270.5 400366 187635 353780 428158 263696 537636 271304 407829 401595 181261 516829 159066 240549 220126 -35020 235084 
-28292.6 -54579.2 32608.7 -111579 -21199.8 -139487 35155.3 169554 42503.7 255565 204229 206744 362609 204628 320273 385773 532477 649114 540394 729723 679027 608042 742494 361063 187958 183207 127246 137638 -105835 -76819.9 -152667 -269064 -117500 -353978 -370971 -286909 -366754 -234868 -372836 -331599 -278281 -400150 -236669 -408037 -332491 -249715 -389183 -198208 -329749 -266344 
-50655.6 -30847.1 24500 -70455.7 -5546.56 -84103.3 -9540.55 63046.8 -22605.2 119372 76217.9 86126.7 193576 99209.7 202331 237290 324603 430331 355156 486453 448318 398183 464155 231840 166050 132745 101296 148670 -7083.71 56679.6 -4806.46 -85099.2 17804.7 -152407 -135486 -149546 -228505 -134133 -265448 -186168 -193289 -266312 -136161 -273317 -183066 -162312 -232899 -78856.8 -208480 -102571 
-146310 -8243.5 -46352.9 -37321.3 72460.6 34556.4 -1645.51 -27521 -107805 -143294 -236616 -254019 -380260 -476596 -444648 -711365 -868575 -981215 -1.07956e+06 -1.06846e+06 -1.19578e+06 -1.10108e+06 -1.03174e+06 -797206 -354481 -440216 -397604 -341203 -278253 -85619.5 -124752 32869.7 56064.9 144456 456486 369162 531855 547725 544485 693559 516934 627488 566036 503560 683035 438911 506861 413330 325059 418648 
245667 278602 -2409.9 344949 82658.8 243924 27220.8 -339855 -8219.38 -464623 -455085 -411309 -811489 -423031 -705622 -814074 -908198 -1.20874e+06 -882206 -1.17442e+06 -1.05195e+06 -736187 -990594 -254548 14711 36709.2 258310 102447 542086 368811 382693 656198 226699 576020 485315 287387 526728 209593 475213 360013 249504 555786 154775 480809 321053 118210 433086 -14872.9 260771 130227 
-23780.8 -95488 -10716.9 -91976 -98227.8 -80382.1 -43240.8 32912.6 57624.4 164761 258227 315587 454876 500517 528160 698358 815169 889622 934751 914953 948132 847133 718354 501858 107164 118740 111508 14884.5 8241.61 -114456 -70714 -123869 -178105 -126827 -355268 -280927 -330250 -444844 -342900 -505956 -388058 -400434 -448467 -278532 -486866 -284460 -234482 -275644 -52928.8 -199513 
-47679.1 -62030.5 -48691.9 -84790.4 -67282.4 -89654.2 -86928.2 -67495.7 -89943.2 -47137.7 -35384.5 -14308.3 28300.4 10633.6 66251.6 80307.5 90882.1 133057 112769 126705 115681 87524.4 96472.6 74173.4 69443.6 47507.3 24328.9 44898.7 26105.2 57031.9 54250.7 15900.9 33627 23821.7 30562.1 1354.16 -47891.6 -56291.2 -78411.7 -62386.5 -70113 -99660.5 -78352.7 -91004.7 -74835.4 -59985.2 -62259.4 -16929.1 -21026.2 10995.2 
-31549 -111034 -25073.6 -94677.5 -87504.7 -66814.6 -37208.5 62540.9 39434.2 126679 212696 207340 339659 314875 337981 466077 496996 578917 564669 559749 589738 455681 440256 247107 -11616.3 28345.7 -45151 -59698.5 -108576 -166264 -96637.5 -191103 -133549 -128764 -241661 -125159 -212408 -210375 -182372 -279764 -170086 -259616 -212742 -167550 -275171 -108965 -168134 -108433 -30526.6 -115724 
2639.86 -115333 -49164.6 -23474.9 -138430 33248.1 -42403.3 -13389.8 129967 69591.8 312774 347193 433282 617237 497854 746548 737471 742424 885358 625986 765398 600503 351826 349035 -165647 -55115.4 -98907.5 -227999 -24127.1 -290143 -63860.2 -115170 -243846 65685 -299157 -116664 -191506 -408785 -103480 -453859 -210101 -229784 -378919 22928.9 -410343 -70896.1 -10469.4 -170553 271942 -91031.8 
-31623.6 43629 -64624.1 22295.9 -29208.1 5825.83 -174970 -309352 -285946 -437818 -450807 -466457 -578968 -533531 -523002 -617597 -766076 -750565 -733922 -797165 -762356 -702238 -672118 -312088 90385.5 59078.6 47708.9 217017 329351 475865 484344 468399 462990 481079 640023 415232 316744 346247 238951 406649 260377 249548 293168 189816 350318 177244 186465 268446 95868.2 291994 
90921.9 -145075 -68432.6 -26826.1 -224049 26703.7 -125779 -78550.6 74977.6 -53577.2 285782 250605 381319 567080 401458 761864 670724 752933 910682 590677 840722 576246 399982 429602 -124174 90008.9 -67155.5 -102053 104635 -194152 140184 -59746 -107887 177610 -243214 9216.24 -235528 -374356 -111573 -495018 -160718 -340526 -382597 -35517.4 -504397 -61232 -147420 -168510 211561 -163775 
-22874.5 24092 -50615.5 33147.7 1514.76 45571.3 -73514.5 -164070 -131253 -266306 -267365 -286347 -399448 -357743 -390466 -492522 -634500 -690947 -673622 -759768 -750848 -699258 -695969 -400391 -116311 -129020 -125947 -52024.7 70685 144785 178483 224903 199649 297813 425617 329436 339997 329988 331828 398620 311949 340783 307606 300188 367541 245535 276625 246446 196141 254483 
-67703.9 67555 2416.25 53245.3 76614.3 53821.6 -6521.38 -111899 -67922.9 -118825 -202875 -139713 -258705 -178867 -159918 -301294 -293134 -381158 -339081 -344748 -412158 -257911 -375776 -181261 32682.2 -87927.3 49215.7 1815.8 103673 161300 57745 235400 77186.1 157251 248152 45328.2 205951 82639.4 121677 202963 37952.3 250315 93424.4 174366 241939 47060.5 267627 82706.1 137407 212047 
-93874.7 143550 -31926.6 20629.1 157227 -30484.1 -84135.8 -246911 -378584 -422893 -743188 -755676 -993605 -1.13552e+06 -973306 -1.41767e+06 -1.52086e+06 -1.58844e+06 -1.72639e+06 -1.4867e+06 -1.67855e+06 -1.37939e+06 -1.14644e+06 -788399 183797 -35631.7 70496 278516 190404 622590 327063 487745 541525 294880 886353 449058 583737 760628 402212 933556 475180 618046 703010 257841 882615 284467 353947 457312 -84078 468854 
-51229.9 -105837 -7339.72 -153643 -81037.4 -151883 -88120.1 62257.5 -109364 54467.9 60742.8 -2294.59 188294 -20464.7 112911 195495 189595 395846 228927 369873 371667 197069 434896 151138 128836 170197 -10386.7 183027 -58317.4 63926.7 87318.9 -164865 128152 -131154 -59201 16120.6 -249926 7629.49 -234801 -119230 -55048.7 -341055 -19359.3 -317843 -166984 -65287.3 -355160 33586.2 -263183 -112740 
-189777 -62757.4 -39431.9 -140701 27893.7 -113037 -66449.7 -400.734 -192474 -61821.2 -209998 -236073 -217210 -434353 -261099 -469858 -518448 -470564 -661348 -459382 -614662 -579618 -374889 -426100 -22387.7 -145940 -170516 -30796.3 -201102 78896.4 -59237.4 -41974.6 130588 -50840.3 302589 176262 204083 371885 148168 429947 229612 217012 353485 59155 410244 169260 120935 272861 -41911.9 245805 
99673.6 43762.7 22458.2 73815.3 33603.7 75928.7 81310.7 74545.3 94974.2 19228.3 36050.8 -19963.4 -70890.8 -77140.9 -167783 -174289 -235310 -292524 -279819 -320526 -285682 -284499 -229184 -174703 -154234 -77407.1 -102027 -106970 -86633.7 -130885 -79221.4 -79762.3 -53721.5 -32710.6 -27232.8 81277.3 106678 152436 182454 139592 191840 156133 161564 147016 119092 136188 60951.9 49333.4 33109.4 -35511.7 
-56047.6 -163683 102809 -252351 9454.64 -190616 54807.6 434063 29270.4 472069 372121 244257 626115 123310 407312 465798 545650 878708 470701 892635 770768 511833 993013 200861 137382 144495 -108693 154997 -453299 -205130 -307728 -641569 -85920.8 -688192 -464325 -279802 -549529 -26571.2 -501964 -229280 -164539 -556229 7089.73 -600214 -229656 -140213 -600354 17653.4 -560220 -258989 
146852 -108980 19424.9 8627.32 -128314 42294.2 87129.4 224147 329343 323573 590111 547127 720523 812434 640487 997255 1.03181e+06 1.07341e+06 1.1786e+06 981782 1.16136e+06 905795 795532 531521 -203053 24548.8 -106508 -248102 -196362 -547728 -284923 -450079 -440275 -269751 -711239 -295501 -420960 -494018 -232152 -651299 -256608 -428058 -449813 -157009 -627393 -145863 -285001 -320864 43181.9 -397558 
