-101507 -31373.6 -64137 -59542.9 -53409.9 -65558.5 -84845.2 -96394 -114249 -114291 -133552 -140972 -142241 -160330 -160947 -167748 -165609 -172247 -182244 -178285 -185777 -167113 -156980 -144336 -92582.8 -121965 -112993 -101272 -103695 -99467.5 -105834 -94660.2 -86554.1 -83964.9 -69197.8 -74953.2 -69420.9 -63320.4 -60223.7 -49837.4 -61040.5 -57699.4 -45158.2 -40460.5 -23058.6 -27013.3 -30242.9 -23063.7 -23270.8 -18253.3 
60103.1 18181.9 37791.3 34909.7 31020.1 38371.4 50217.8 57974.9 70149.5 71223.8 83880.6 89125.4 91146.9 103809 105958 112373 113073 119534 128329 127277 131472 118031 107706 92998.2 54640 69768.5 64063.5 56872.2 58340.2 55396.5 58765.3 50721.6 44734.9 43046.6 33980.9 37306.8 34155.3 30694.8 29381.3 23538.3 30686.5 28973.1 21258.9 18961.8 8945.25 11949.5 14411.8 10574.3 11401 9378.11 
-11235 -2477.22 -6901.19 -6886.68 -6775.42 -8804.64 -11687.8 -13124.5 -14568.1 -14276.1 -16396.1 -17310.5 -16995.2 -18261.7 -17296 -16320.2 -14424.9 -12662.6 -10214 -6992.95 -6465.11 -4142.78 -4645.39 -7966.7 -7051.74 -12620.6 -11950.6 -10959.7 -11520.9 -11768.8 -13381.2 -13566.6 -13863.7 -13884.7 -12515.1 -13736.7 -13365.4 -13218.9 -13119 -12220.1 -13936.5 -13710.7 -13001.9 -12209.7 -9829.24 -10023.8 -10272.1 -9536.83 -9615.21 -8452.73 
132302 43427.6 84919.7 78175.5 69003 83781.6 108022 124123 150647 152903 179703 190343 194731 222281 227451 242699 245459 261865 285139 286407 297419 269468 246177 209414 121338 151767 139487 123672 126546 119307 125401 106258 91932.4 88155.4 68402.6 74850.7 67677 59320.9 55991.1 42847.4 57450.8 53452.7 35653.2 30962 9861.1 16498.9 21689.6 12946.2 14179.1 10275.2 
53892.4 18133 35624.9 33497.2 30311 36632.6 46811 53324.9 63424.9 63890.5 74290 78370 79644.6 89894.3 90817.5 95070.8 94251.7 98323.9 104458 102376 105325 93994.8 86311.3 75707 44858.6 58981.3 54444.9 48365.5 49649.7 47213.1 50207.6 43445.5 38640.8 37596.2 30138.3 33223.3 30652.4 27677.2 26448.5 21349.7 27533.2 26194 19558.2 17551.5 8989.88 11682 13860 10483.7 11004.1 9244.91 
-91859.5 -26603.4 -57591.7 -54018.2 -49043.1 -61029 -79830.5 -91211.7 -107767 -107991 -126231 -133749 -135257 -152105 -152506 -157899 -154986 -159270 -165317 -158655 -163300 -144391 -134650 -125115 -80004.6 -108179 -99874.8 -89242.8 -91723.6 -88520.3 -95182.5 -85920.1 -79403.9 -77349.1 -64074.6 -70044.3 -65517 -60800.8 -58598.2 -49683.4 -60885.8 -58396.5 -47829.9 -43592.3 -27524.9 -31379.9 -34708.2 -28681.9 -29494 -24936.9 
-81525.8 -32001.7 -57106.4 -53503.5 -47700.5 -56061.4 -70266.9 -81091.7 -99593.5 -102725 -119860 -126679 -131343 -150546 -156200 -168816 -172765 -186317 -205726 -208715 -213528 -192214 -169507 -131292 -62881.2 -75706 -69166.3 -60068 -61879 -56494.3 -58630.1 -43646.1 -32543.6 -31022.6 -19871.9 -23530.9 -19939.7 -15291.2 -14496.7 -7602.34 -16912.1 -15402 -3991.67 -2660.44 8201.34 2449.48 -1887.97 2410.06 560.948 181.259 
25139.5 8559.94 17123.3 16590.4 15555.5 18789.5 23778.7 26689.1 30698.3 30501.1 34931.6 36621.2 36690.3 40535.5 39908.9 40226.9 38267 37967.4 37985.2 34925.9 35239.4 30196.7 28357.7 27475 17580.3 25834.2 24132.1 21617.1 22374.8 21754.2 23686.9 21602.2 20322.2 20184 17110.8 18930.4 17957.7 16920.5 16447.4 14254.6 17306.3 16826.4 14245.4 13143.7 9020.28 10095.5 11005.2 9473.08 9633.29 8426.89 
-39418 -12715.9 -24550.8 -22007.5 -18874.7 -22867.6 -29616.4 -33936.2 -41531.4 -41908.9 -49530.1 -52347.5 -53327.9 -61307.1 -62823.9 -67609.8 -68889.6 -74599.1 -82787 -84692.2 -89553.6 -82797.6 -77227.6 -67222.6 -41637.1 -50558.5 -46573.4 -41600.4 -42154.9 -39592.5 -41021.4 -35016.8 -30390.9 -28845.8 -22608.9 -24114.9 -21538.9 -18433.8 -16826.6 -12358.3 -16119.2 -14494.7 -8737.64 -7088.97 -650.072 -2411.51 -3787.21 -896.936 -944.253 376.029 
12673.7 4883.7 9044.97 8642.37 7908.3 9386.8 11801 13539.6 16290 16717.9 19342.5 20378 20972.2 23754.2 24342.1 25792.5 25886.3 27270.8 29292.7 28941.4 29227.5 25811.3 22700 17967.4 8632.56 11209.6 10351.7 9075.91 9403.71 8697.39 9205.86 7174.34 5713.22 5588.2 3988.07 4710.5 4230.59 3647.99 3588.08 2600.81 4162.51 3978.65 2378.14 2114.22 363.147 1269.4 1993.21 1408.54 1773.08 1795.5 
