8.82525e+07 -4.05274e+08 6.80945e+07 -3.67534e+07 -2.36198e+08 5.47074e+07 1.64618e+08 -8.11885e+07 1.06823e+08 -1.34104e+08 -1.43078e+08 
-6.24491e+07 3.05067e+08 -4.56179e+07 1.86267e+07 1.82877e+08 -3.97728e+07 -1.21392e+08 6.31601e+07 -8.33108e+07 1.02482e+08 1.0266e+08 
-7.40832e+07 3.40948e+08 -5.71253e+07 3.07549e+07 1.98898e+08 -4.5924e+07 -1.38494e+08 6.84921e+07 -8.99338e+07 1.12853e+08 1.20185e+08 
6.99708e+07 -3.31773e+08 5.2637e+07 -2.53808e+07 -1.9622e+08 4.38443e+07 1.3355e+08 -6.79268e+07 8.90427e+07 -1.1063e+08 -1.14275e+08 
2.07275e+07 -9.28413e+07 1.63099e+07 -9.55614e+06 -5.34361e+07 1.27406e+07 3.79884e+07 -1.8283e+07 2.40515e+07 -3.05161e+07 -3.34494e+07 
