-6.4146e+08 3.47763e+08 4.41816e+08 -3.315e+08 -2.42612e+08 
3.51535e+08 -1.88593e+08 -2.43275e+08 1.79409e+08 1.32605e+08 
6.98992e+08 -3.85131e+08 -4.7858e+08 3.68609e+08 2.65143e+08 
