-6.25298e+08 3.50571e+08 4.27045e+08 -3.37082e+08 -2.37009e+08 
3.41562e+08 -1.89874e+08 -2.34252e+08 1.82314e+08 1.29132e+08 
6.73169e+08 -3.81939e+08 -4.57188e+08 3.67863e+08 2.5618e+08 
