8.62469	0
4.0603	0
2.58936	0
1.1403	0
-2.06672	0
-5.42021	0
-6.43698	0
-5.26743	0
-4.41694	0
-5.31075	0
-6.64816	0
-6.44524	0
-4.78919	0
-3.60032	0
-3.93746	0
-4.7665	0
-4.53384	0
-3.27056	0
-2.41267	0
-2.75172	0
-3.46449	0
-3.39891	0
-2.59605	0
-2.0793	0
-2.4051	0
-2.83371	0
-3.22411	0
-3.01178	0
-2.48403	0
-2.27533	0
-2.52374	0
-2.8432	0
-2.78874	0
-2.45069	0
-2.22645	0
-2.3182	0
-2.54234	0
-2.57928	0
-2.36588	0
-2.11685	0
-2.0612	0
-2.2103	0
-2.3155	0
-2.20443	0
-1.94881	0
-1.80942	0
-1.89838	0
-2.07572	0
-2.06783	0
-1.80199	0
-1.57005	0
-1.62328	0
-1.84472	0
-1.89206	0
-1.64148	0
-1.3568	0
-1.37329	0
-1.60524	0
-1.70406	0
-1.47432	0
-1.16808	0
-1.14146	0
-1.37863	0
-1.53684	0
-1.32184	0
-0.994083	0
-0.955867	0
-1.18147	0
-1.35566	0
-1.17439	0
-0.856799	0
-0.789651	0
-1.02058	0
-1.18196	0
-1.03108	0
-0.705002	0
-0.594204	0
-0.817535	0
-0.998857	0
-0.851678	0
-0.559137	0
-0.493685	0
-0.681831	0
-0.859395	0
-0.746182	0
-0.489426	0
-0.386697	0
-0.541434	0
-0.693801	0
-0.589158	0
-0.350632	0
-0.259077	0
-0.385465	0
-0.522357	0
-0.459233	0
-0.261328	0
-0.162257	0
-0.274305	0
-0.408825	0
-0.343623	0
-0.168264	0
-0.0902193	0
-0.169249	0
-0.275671	0
-0.23538	0
-0.067951	0
-0.00117871	0
-0.0513357	0
-0.106534	0
-0.0932053	0
-0.00772283	0
0.0806917	0
0.0563056	0
0.00731272	0
-0.00701518	0
0.0646892	0
0.125446	0
0.13934	0
0.103217	0
0.0949112	0
0.150246	0
0.207196	0
0.250977	0
0.234169	0
0.218187	0
0.211028	0
0.24019	0
0.290738	0
0.304423	0
0.262817	0
0.237811	0
0.285552	0
0.34484	0
0.352901	0
0.328555	0
0.291929	0
0.311732	0
0.39858	0
0.440787	0
0.383274	0
0.324516	0
0.35545	0
0.445058	0
0.493058	0
0.435547	0
0.353091	0
0.362304	0
0.453229	0
0.520906	0
0.480272	0
0.401507	0
0.412606	0
0.502433	0
0.55613	0
0.516508	0
0.417202	0
0.411412	0
0.518731	0
0.601741	0
0.546477	0
0.448953	0
0.433867	0
0.537005	0
0.611032	0
0.577731	0
0.486119	0
0.437991	0
0.538457	0
0.636106	0
0.616704	0
0.52262	0
0.463645	0
0.555917	0
0.63214	0
0.616252	0
0.521019	0
0.494481	0
0.606738	0
0.686815	0
0.666715	0
0.565471	0
0.536334	0
0.623916	0
0.689688	0
0.645416	0
0.573654	0
0.550203	0
0.646978	0
0.701503	0
0.666946	0
0.604549	0
0.582405	0
0.65052	0
0.701878	0
0.669476	0
0.616985	0
0.590113	0
0.639053	0
0.683836	0
0.674889	0
0.623664	0
0.577019	0
0.608581	0
0.652172	0
0.674688	0
0.634273	0
0.595191	0
0.613712	0
0.640628	0
0.662216	0
0.644237	0
0.601488	0
0.620469	0
0.646095	0
0.642509	0
0.633889	0
0.609821	0
0.606457	0
0.607005	0
0.604085	0
0.603961	0
0.603608	0
0.596821	0
0.588336	0
0.592021	0
0.605333	0
0.586271	0
0.581339	0
0.575996	0
0.595672	0
0.609939	0
0.591006	0
0.569183	0
0.564302	0
0.568688	0
0.586043	0
0.579011	0
0.554682	0
0.544888	0
0.564159	0
0.57784	0
0.573822	0
0.557851	0
0.550755	0
0.562284	0
0.573756	0
0.57327	0
0.554062	0
0.526284	0
0.534245	0
0.565167	0
0.566089	0
0.551795	0
0.531933	0
0.536656	0
0.556714	0
0.567849	0
0.532904	0
0.511008	0
0.519843	0
0.532505	0
0.529776	0
0.523145	0
0.482289	0
0.503661	0
0.535669	0
0.521393	0
0.471373	0
0.449171	0
0.472213	0
0.49946	0
0.493113	0
0.461878	0
0.445226	0
0.463576	0
0.483054	0
0.485501	0
0.452931	0
0.405544	0
0.431955	0
0.447073	0
0.434378	0
0.411366	0
0.381336	0
0.413083	0
0.440396	0
0.421179	0
0.401784	0
0.371672	0
0.376536	0
0.394578	0
0.404792	0
0.387752	0
0.349632	0
0.360506	0
0.397933	0
0.401255	0
0.386747	0
0.339115	0
0.332755	0
0.350568	0
0.37133	0
0.339619	0
0.310302	0
0.313026	0
0.341682	0
0.332071	0
0.328662	0
0.321069	0
0.316245	0
0.308191	0
0.332655	0
0.338432	0
0.304351	0
0.295139	0
0.308482	0
0.316454	0
0.309319	0
0.294022	0
0.276959	0
0.28147	0
0.273639	0
0.288877	0
0.285411	0
0.275667	0
0.274174	0
0.273624	0
0.278284	0
0.265662	0
0.262496	0
0.261793	0
0.250384	0
0.266359	0
0.25169	0
0.241658	0
0.232503	0
0.224644	0
0.232364	0
0.248408	0
0.239378	0
0.247512	0
0.24173	0
0.225211	0
0.220113	0
0.221097	0
0.210949	0
0.19988	0
0.222853	0
0.22001	0
0.209588	0
0.19992	0
0.198178	0
0.205068	0
0.200771	0
0.210447	0
0.201769	0
0.185859	0
0.205586	0
0.213688	0
0.209612	0
0.191993	0
0.189992	0
0.188781	0
0.196888	0
0.184509	0
0.179055	0
0.164512	0
0.154506	0
0.144096	0
0.161584	0
0.1654	0
0.164812	0
0.175697	0
0.17531	0
0.176116	0
0.153164	0
0.166987	0
0.172135	0
0.15728	0
0.135137	0
0.137037	0
0.139132	0
0.145513	0
0.146668	0
0.133656	0
0.118058	0
0.113266	0
0.110352	0
0.110017	0
0.112408	0
0.120644	0
0.125126	0
0.131968	0
0.111807	0
0.115744	0
0.130312	0
0.132243	0
0.130807	0
0.12767	0
0.134696	0
0.0990542	0
0.0730623	0
0.0974878	0
0.132107	0
0.131742	0
0.109181	0
0.0888066	0
0.0931012	0
0.0937593	0
0.105069	0
0.104668	0
0.0930207	0
0.0887544	0
0.0982681	0
0.0994629	0
0.0921898	0
0.0850251	0
0.106726	0
0.116557	0
0.0962256	0
0.0979575	0
0.0868636	0
0.0780725	0
0.0831518	0
0.077604	0
0.073731	0
0.0530035	0
0.0459184	0
0.0517787	0
0.0512315	0
0.0544309	0
0.0626921	0
0.0607595	0
0.0275616	0
0.0134631	0
0.0136695	0
0.0164973	0
0.022288	0
0.0251832	0
0.0269814	0
0.0333593	0
0.0182252	0
0.0195502	0
0.00494407	0
0.00285677	0
0.00119105	0
0.000733494	0
0.000787767	0
0.0134959	0
-0.000220075	0
-0.00333201	0
0.0160071	0
0.0198557	0
0.0142074	0
0.00688357	0
0.000876543	0
-0.000115834	0
-0.00387938	0
-0.00411423	0
-0.0128897	0
-0.00130648	0
-0.0160591	0
-0.026716	0
-0.0224766	0
-0.0138483	0
-0.0145394	0
-0.000906553	0
-0.000831748	0
-0.0126272	0
-0.0284916	0
-0.016734	0
-0.0211282	0
-0.00891371	0
-0.0104446	0
-0.00819337	0
-0.0183034	0
-0.0273627	0
-0.0252128	0
-0.0235368	0
-0.0220948	0
-0.0210435	0
-0.0236224	0
-0.0248216	0
-0.0236636	0
-0.0185305	0
-0.0047921	0
-0.0352724	0
-0.0444452	0
-0.0468432	0
-0.0363141	0
-0.0440964	0
-0.0446887	0
-0.0240187	0
-0.0216546	0
-0.0176099	0
-0.0220957	0
-0.0256013	0
-0.0237528	0
-0.0306662	0
-0.027352	0
-0.0208054	0
-0.0250748	0
-0.0411458	0
-0.0552185	0
-0.0481848	0
-0.0352104	0
-0.0388949	0
-0.0437729	0
-0.0441628	0
-0.0528965	0
-0.0492914	0
-0.0282357	0
-0.0258383	0
-0.0374705	0
-0.0201352	0
-0.0302839	0
-0.0319841	0
-0.0296015	0
-0.0416829	0
-0.0409506	0
-0.0296663	0
-0.0121665	0
-0.0227803	0
-0.0504847	0
-0.0554256	0
-0.0495521	0
-0.0444504	0
-0.0402227	0
-0.0317984	0
-0.0348352	0
-0.0359954	0
-0.0341956	0
-0.0415435	0
-0.0307871	0
-0.017279	0
-0.0278782	0
-0.0133933	0
-0.00533143	0
-0.025672	0
-0.0206464	0
-0.041137	0
-0.0415469	0
-0.0388699	0
-0.033247	0
-0.0468167	0
-0.0485141	0
-0.0446635	0
-0.0284366	0
-0.0314063	0
-0.034682	0
-0.0202078	0
-0.0403867	0
-0.0479153	0
-0.0469453	0
-0.0406464	0
-0.0427235	0
-0.0512486	0
-0.0546679	0
-0.0473664	0
-0.022244	0
-0.0394009	0
-0.0340203	0
-0.0289724	0
-0.0488364	0
-0.0443074	0
-0.041102	0
-0.0381414	0
-0.0346149	0
-0.0372005	0
-0.0460508	0
-0.0425421	0
-0.04231	0
-0.037837	0
-0.0539791	0
-0.0410594	0
-0.0439895	0
-0.0386901	0
-0.0206857	0
-0.0023483	0
-0.00386372	0
-0.0130258	0
-0.028968	0
-0.0148783	0
-0.0270351	0
-0.019327	0
-0.0123973	0
-0.0174813	0
-0.0234735	0
-0.0308097	0
-0.0233892	0
-0.0335855	0
-0.0451977	0
-0.0384819	0
-0.0289433	0
-0.0299897	0
-0.036622	0
-0.0377773	0
-0.0365388	0
-0.0383461	0
-0.0256905	0
-0.0289183	0
-0.0313226	0
-0.0366491	0
-0.0314343	0
-0.0262873	0
-0.021204	0
-0.020212	0
-0.0152619	0
-0.00970477	0
-0.0141044	0
-0.0242292	0
-0.0210616	0
-0.0290712	0
-0.0274661	0
-0.0319778	0
-0.0313227	0
-0.0348302	0
-0.026155	0
-0.0232961	0
-0.0211148	0
-0.017105	0
-0.0246429	0
-0.0282227	0
-0.0231059	0
-0.0148565	0
-0.01634	0
-0.0209424	0
-0.0202975	0
-0.014518	0
-0.0149547	0
-0.0226536	0
-0.0212583	0
-0.0232046	0
-0.0185848	0
-0.028828	0
-0.0281213	0
-0.0159994	0
-0.0249902	0
-0.0409393	0
-0.0249534	0
-0.0191483	0
-0.0151789	0
-0.00826906	0
-0.0216915	0
-0.016112	0
-0.00353598	0
0.00520363	0
-0.0091514	0
-0.0142504	0
-0.0152414	0
-0.0108656	0
-0.0074142	0
-0.0134347	0
-0.000210108	0
-0.0168086	0
-0.0258064	0
-0.0208167	0
-0.0240094	0
-0.0265763	0
-0.0286394	0
-0.0275433	0
-0.0225953	0
-0.0123715	0
-0.0166324	0
-0.00865301	0
-0.00647218	0
-0.00538273	0
-0.00961459	0
-0.0122042	0
-0.0109892	0
-0.0146949	0
-0.0197527	0
-0.012109	0
0.00168773	0
-0.0109186	0
-0.0139909	0
-0.00563227	0
-0.00407405	0
0.0016592	0
-0.0111635	0
-0.0261505	0
-0.0187949	0
-0.00315515	0
0.00233321	0
0.00883628	0
-0.00687532	0
-0.00322862	0
-0.00115349	0
-0.0153415	0
-0.0137258	0
0.00245101	0
0.0101725	0
0.0106928	0
-0.0051326	0
-0.0143431	0
-0.0137992	0
0.00728663	0
0.000660249	0
-0.00821878	0
-0.0116279	0
-0.00476704	0
-0.0137258	0
-0.00846822	0
0.0143816	0
0.0245541	0
0.0181171	0
0.0011987	0
0.00162815	0
-0.00132793	0
0.00851301	0
0.0123381	0
-0.0056462	0
-0.0131658	0
-0.0231062	0
-0.00899066	0
-0.00449191	0
0.0112514	0
0.0183726	0
0.000440377	0
0.0030577	0
0.00319066	0
0.0248373	0
0.0214864	0
0.021784	0
0.0387997	0
0.0254456	0
0.0165965	0
0.0336693	0
0.0270813	0
0.0141439	0
0.0181718	0
0.00432134	0
-0.00526129	0
-0.00743609	0
-0.00497836	0
-0.00426393	0
-0.00854561	0
0.00436006	0
-0.00703173	0
-0.0022904	0
0.0032106	0
-0.00260581	0
-0.0115529	0
-0.0229591	0
-0.00925084	0
0.00350608	0
-0.00177511	0
0.00331324	0
0.0041205	0
0.0049888	0
0.000177931	0
-0.0136737	0
-0.0231198	0
-0.017073	0
0.00239168	0
0.017752	0
0.0102719	0
0.00729425	0
0.00716267	0
0.0128734	0
0.00102246	0
-0.00837879	0
-0.0086723	0
-0.00858181	0
0.000317385	0
-0.0111398	0
-0.00738962	0
-0.0072723	0
-0.00137166	0
-0.00255848	0
-0.0167187	0
-0.00315106	0
-0.00523686	0
-0.00210792	0
-0.000803354	0
0.000281617	0
0.00925909	0
-0.00111392	0
0.00214221	0
0.0154733	0
-0.00540529	0
-0.00689021	0
-0.00409142	0
0.00684811	0
-0.00404715	0
0.00713218	0
-0.000230661	0
-0.012989	0
-0.0106061	0
-0.00573445	0
-0.015724	0
-0.00773045	0
0.0130094	0
0.00683194	0
-0.0030684	0
-0.013469	0
-0.0132459	0
-0.00342876	0
0.00341227	0
-0.00721758	0
-0.0186289	0
-0.0154098	0
-0.00542181	0
-0.0122418	0
-0.00444688	0
0.00464994	0
-0.000585884	0
0.00764159	0
-0.00100596	0
-0.0209747	0
-0.0190179	0
-0.0158293	0
-0.0193719	0
-0.0123307	0
0.000876408	0
-0.00947289	0
-0.00410108	0
-0.00301744	0
-0.0180172	0
-0.0147613	0
-0.00307597	0
-0.0107887	0
-0.00937487	0
-0.0116493	0
-0.00274826	0
-0.0174985	0
-0.0270377	0
-0.0174967	0
-0.0105809	0
-0.0079894	0
-0.015842	0
-0.00584656	0
-0.0127253	0
-0.015671	0
-0.00630183	0
-0.00707922	0
0.00345859	0
0.011296	0
0.00358745	0
-0.0165843	0
-0.0144878	0
0.00178327	0
-0.00106538	0
-0.0105298	0
-0.00218375	0
0.000893697	0
-0.00229544	0
0.00347601	0
-0.00581202	0
-0.0186234	0
-0.00159396	0
0.0131906	0
0.012065	0
0.00754353	0
0.0135591	0
0.0120737	0
0.0263868	0
0.0146717	0
0.00705367	0
0.00333473	0
0.0205997	0
0.018032	0
0.0157346	0
0.0142174	0
0.0203669	0
-0.00798517	0
-0.00949885	0
0.00200948	0
-0.00758935	0
-0.00812319	0
-0.00112992	0
0.0144468	0
-0.000632364	0
0.00414562	0
0.0199018	0
0.0110216	0
-0.00687014	0
-0.000800952	0
-0.00359746	0
0.0018262	0
0.020361	0
0.0222247	0
0.00652971	0
0.0097606	0
0.0133772	0
0.0012048	0
-0.00272817	0
-0.000302472	0
-0.0195269	0
-0.0222484	0
-0.00469978	0
0.0153679	0
0.0136792	0
0.0213182	0
0.0257064	0
0.00702636	0
-0.00943573	0
-0.014804	0
0.00210855	0
0.0101089	0
-0.00141563	0
-0.00496646	0
0.022876	0
0.0270152	0
-0.00402703	0
-0.00707346	0
-0.0061727	0
-0.00476477	0
0.0018212	0
0.0123717	0
0.00988896	0
-0.00117308	0
-0.00320097	0
-0.000847591	0
-0.0127422	0
-0.0249855	0
-0.0230795	0
-0.0194854	0
-0.0218791	0
-0.00730055	0
-0.011489	0
0.00437727	0
0.00364752	0
-0.00978468	0
-0.00512901	0
-0.00246077	0
-0.0157608	0
-0.00518399	0
0.005746	0
0.0185938	0
0.019474	0
0.0283658	0
0.00788028	0
-0.0195016	0
0.00463085	0
0.0101994	0
0.0118415	0
0.0130895	0
0.0239586	0
0.0294552	0
0.0278473	0
0.0394688	0
0.0262068	0
0.0330917	0
0.0215666	0
0.0162101	0
0.00497889	0
