-8.78295e+08 4.66557e+08 6.20792e+08 -4.42549e+08 -3.26777e+08 
4.85639e+08 -2.56036e+08 -3.44515e+08 2.42511e+08 1.80265e+08 
8.88637e+08 -4.81634e+08 -6.21883e+08 4.58744e+08 3.3283e+08 
