16029	0.063877	-0.237464	0
16030	0.063833	-0.237441	0
16031	0.063849	-0.237498	0
16032	0.063886	-0.237552	0
16033	0.063923	-0.237575	0
16034	0.063887	-0.237454	0
16035	0.063841	-0.237446	0
16036	0.063854	-0.237511	0
16037	0.063884	-0.237580	0
16038	0.063918	-0.237598	0
16039	0.063877	-0.237462	0
16040	0.063821	-0.237459	0
16041	0.063836	-0.237528	0
16042	0.063874	-0.237584	0
16043	0.063917	-0.237604	0
16044	0.063878	-0.237483	0
16045	0.063830	-0.237447	0
16046	0.063844	-0.237501	0
16047	0.063876	-0.237582	0
16048	0.063911	-0.237616	0
16049	0.063877	-0.237488	0
16050	0.063834	-0.237453	0
16051	0.063845	-0.237520	0
16052	0.063871	-0.237581	0
16053	0.063906	-0.237608	0
16054	0.063881	-0.237483	0
16055	0.063832	-0.237452	0
16056	0.063842	-0.237521	0
16057	0.063873	-0.237583	0
16058	0.063912	-0.237617	0
16059	0.063881	-0.237484	0
16060	0.063827	-0.237453	0
16061	0.063836	-0.237537	0
16062	0.063870	-0.237602	0
16063	0.063908	-0.237627	0
16064	0.063879	-0.237500	0
16065	0.063825	-0.237459	0
16066	0.063830	-0.237534	0
16067	0.063865	-0.237595	0
16068	0.063904	-0.237638	0
16069	0.063872	-0.237521	0
16070	0.063818	-0.237475	0
16071	0.063828	-0.237533	0
16072	0.063866	-0.237596	0
16073	0.063907	-0.237654	0
16074	0.063880	-0.237552	0
16075	0.063823	-0.237542	0
16076	0.063826	-0.237613	0
16077	0.063861	-0.237676	0
16078	0.063902	-0.237727	0
16079	0.063876	-0.237626	0
16080	0.063828	-0.237586	0
16081	0.063838	-0.237648	0
16082	0.063866	-0.237713	0
16083	0.063898	-0.237766	0
16084	0.063872	-0.237666	0
16085	0.063821	-0.237619	0
16086	0.063822	-0.237692	0
16087	0.063855	-0.237755	0
16088	0.063901	-0.237799	0
16089	0.063874	-0.237691	0
16090	0.063817	-0.237644	0
16091	0.063824	-0.237704	0
16092	0.063856	-0.237759	0
16093	0.063900	-0.237797	0
16094	0.063874	-0.237684	0
16095	0.063821	-0.237629	0
16096	0.063825	-0.237706	0
16097	0.063857	-0.237774	0
16098	0.063899	-0.237817	0
16099	0.063875	-0.237717	0
16100	0.063815	-0.237675	0
16101	0.063819	-0.237741	0
16102	0.063854	-0.237793	0
16103	0.063893	-0.237839	0
16104	0.063872	-0.237730	0
16105	0.063822	-0.237666	0
16106	0.063832	-0.237734	0
16107	0.063866	-0.237807	0
16108	0.063909	-0.237865	0
16109	0.063893	-0.237763	0
16110	0.063834	-0.237703	0
16111	0.063838	-0.237759	0
16112	0.063863	-0.237819	0
16113	0.063894	-0.237863	0
16114	0.063875	-0.237761	0
16115	0.063820	-0.237694	0
16116	0.063826	-0.237756	0
16117	0.063865	-0.237819	0
16118	0.063909	-0.237866	0
16119	0.063894	-0.237761	0
16120	0.063836	-0.237699	0
16121	0.063833	-0.237763	0
16122	0.063871	-0.237819	0
16123	0.063913	-0.237866	0
16124	0.063886	-0.237769	0
16125	0.063830	-0.237711	0
16126	0.063830	-0.237771	0
16127	0.063868	-0.237815	0
16128	0.063911	-0.237864	0
16129	0.063897	-0.237760	0
16130	0.063837	-0.237689	0
16131	0.063836	-0.237748	0
16132	0.063867	-0.237812	0
16133	0.063911	-0.237864	0
16134	0.063898	-0.237761	0
16135	0.063842	-0.237691	0
16136	0.063842	-0.237741	0
16137	0.063866	-0.237786	0
16138	0.063908	-0.237844	0
16139	0.063903	-0.237754	0
16140	0.063847	-0.237683	0
16141	0.063843	-0.237740	0
16142	0.063872	-0.237789	0
16143	0.063918	-0.237837	0
16144	0.063905	-0.237755	0
16145	0.063844	-0.237670	0
16146	0.063834	-0.237723	0
16147	0.063859	-0.237787	0
16148	0.063907	-0.237844	0
16149	0.063902	-0.237757	0
16150	0.063849	-0.237661	0
16151	0.063844	-0.237699	0
16152	0.063873	-0.237758	0
16153	0.063909	-0.237826	0
16154	0.063901	-0.237738	0
16155	0.063842	-0.237653	0
16156	0.063833	-0.237705	0
16157	0.063862	-0.237760	0
16158	0.063916	-0.237819	0
16159	0.063911	-0.237744	0
16160	0.063850	-0.237649	0
16161	0.063839	-0.237709	0
16162	0.063867	-0.237765	0
16163	0.063907	-0.237824	0
16164	0.063896	-0.237745	0
16165	0.063837	-0.237659	0
16166	0.063833	-0.237715	0
16167	0.063859	-0.237772	0
16168	0.063900	-0.237838	0
16169	0.063900	-0.237749	0
16170	0.063839	-0.237663	0
16171	0.063830	-0.237715	0
16172	0.063861	-0.237777	0
16173	0.063906	-0.237841	0
16174	0.063900	-0.237761	0
16175	0.063843	-0.237668	0
