-1.36971e+07 1.20966e+07 2.0902e+06 3.09876e+07 8.92996e+06 -9.5123e+06 -2.77106e+07 1.16255e+06 -9.17992e+06 3.15477e+06 -2.44287e+07 -4.02769e+07 -2.54554e+07 -2.44955e+07 -2.15232e+07 -1.57392e+07 1.02613e+07 -1.35251e+06 1.85721e+07 5.93917e+07 2.33887e+07 -4.32422e+07 -1.55653e+07 6.51526e+06 3.03515e+07 -2.07845e+07 -1.51013e+06 1.3868e+07 -7.0087e+06 
3.87387e+07 -3.46202e+07 -4.60793e+06 -8.582e+07 -2.55878e+07 2.92652e+07 7.68828e+07 -4.17401e+06 2.45742e+07 -9.16476e+06 6.54065e+07 1.107e+08 6.96688e+07 6.88763e+07 5.70459e+07 4.38495e+07 -2.82301e+07 4.68448e+06 -4.75358e+07 -1.61777e+08 -6.21351e+07 1.18725e+08 4.23099e+07 -1.75916e+07 -8.29413e+07 5.65469e+07 3.50653e+06 -3.77386e+07 1.86625e+07 
6.52774e+06 -5.82138e+06 -700281 -1.43362e+07 -4.29932e+06 5.05255e+06 1.27685e+07 -742270 4.02317e+06 -1.50796e+06 1.07919e+07 1.84554e+07 1.162e+07 1.15452e+07 9.38414e+06 7.34654e+06 -4.70589e+06 859077 -7.72213e+06 -2.68312e+07 -1.02298e+07 1.97248e+07 7.01457e+06 -2.86528e+06 -1.38003e+07 9.3769e+06 519889 -6.24959e+06 3.07912e+06 
-1.33542e+07 1.11727e+07 1.86795e+06 2.90953e+07 8.41309e+06 -9.01332e+06 -2.54639e+07 1.22069e+06 -8.68087e+06 2.8115e+06 -2.37758e+07 -3.72768e+07 -2.36157e+07 -2.25706e+07 -2.11303e+07 -1.47137e+07 1.0163e+07 -1.55306e+06 1.84928e+07 5.65351e+07 2.27256e+07 -4.06405e+07 -1.47792e+07 5.91729e+06 2.89015e+07 -2.01972e+07 -1.61936e+06 1.3085e+07 -7.14344e+06 
1.12034e+07 -9.3866e+06 -1.28265e+06 -2.39238e+07 -7.07135e+06 8.01393e+06 2.08344e+07 -1.1968e+06 6.95047e+06 -2.35218e+06 1.91758e+07 3.04373e+07 1.92337e+07 1.8711e+07 1.69609e+07 1.21573e+07 -8.37718e+06 1.52101e+06 -1.45304e+07 -4.59903e+07 -1.82332e+07 3.3179e+07 1.2006e+07 -4.71624e+06 -2.35923e+07 1.64609e+07 1.20449e+06 -1.06146e+07 5.79039e+06 
2.99712e+07 -2.59754e+07 -3.39542e+06 -6.50689e+07 -1.93791e+07 2.22593e+07 5.74511e+07 -3.28364e+06 1.86636e+07 -6.67416e+06 5.06123e+07 8.33078e+07 5.25363e+07 5.16622e+07 4.43913e+07 3.31725e+07 -2.20353e+07 3.93128e+06 -3.73597e+07 -1.23534e+08 -4.80568e+07 8.99876e+07 3.22671e+07 -1.30105e+07 -6.33964e+07 4.36862e+07 2.85635e+06 -2.86701e+07 1.48511e+07 
4.06856e+06 -4.34386e+06 -852407 -1.05701e+07 -2.96798e+06 3.13806e+06 9.97962e+06 -193547 3.08568e+06 -1.20956e+06 7.36049e+06 1.43813e+07 9.02324e+06 8.85257e+06 6.28683e+06 5.41579e+06 -2.84447e+06 160962 -5.14988e+06 -1.9335e+07 -7.09407e+06 1.4693e+07 5.10223e+06 -2.42594e+06 -9.88237e+06 6.28655e+06 264882 -4.6693e+06 1.76659e+06 
7.99878e+06 -6.92233e+06 -1.00293e+06 -1.74983e+07 -5.14442e+06 5.74531e+06 1.54683e+07 -801223 5.12117e+06 -1.79692e+06 1.38259e+07 2.24683e+07 1.4157e+07 1.38111e+07 1.21936e+07 8.90694e+06 -5.96041e+06 981354 -1.04103e+07 -3.35091e+07 -1.31725e+07 2.43308e+07 8.76398e+06 -3.5673e+06 -1.7159e+07 1.18507e+07 869136 -7.77516e+06 4.07772e+06 
1.82808e+07 -1.66057e+07 -2.39361e+06 -4.12435e+07 -1.21362e+07 1.37293e+07 3.70312e+07 -1.79381e+06 1.18472e+07 -4.36221e+06 3.12255e+07 5.35841e+07 3.37368e+07 3.31943e+07 2.72231e+07 2.1076e+07 -1.32936e+07 2.06867e+06 -2.2731e+07 -7.7564e+07 -2.97409e+07 5.70811e+07 2.03133e+07 -8.52593e+06 -3.97805e+07 2.6909e+07 1.61772e+06 -1.81579e+07 8.79039e+06 
-7.89435e+06 6.64653e+06 1.30481e+06 1.76119e+07 5.015e+06 -4.98529e+06 -1.56835e+07 622022 -5.39838e+06 1.75574e+06 -1.46292e+07 -2.2766e+07 -1.44252e+07 -1.35875e+07 -1.30519e+07 -8.89977e+06 6.14235e+06 -695078 1.16216e+07 3.46207e+07 1.40614e+07 -2.48342e+07 -9.07881e+06 3.77212e+06 1.76093e+07 -1.2302e+07 -1.11525e+06 8.02367e+06 -4.32686e+06 
