-7.24724e+08 3.956e+08 5.04755e+08 -3.77775e+08 -2.7254e+08 
3.98501e+08 -2.15772e+08 -2.78676e+08 2.05756e+08 1.49488e+08 
7.56418e+08 -4.2044e+08 -5.22019e+08 4.02891e+08 2.86099e+08 
