8.58672e+07 -1.2151e+08 -9.6517e+06 6.32205e+07 -2.89808e+07 -5.44636e+07 -4.65875e+07 -7.75775e+07 -6.28692e+07 1.19897e+08 1.64975e+07 6.05299e+07 3.74131e+07 -4.45183e+07 2.59293e+07 -1.22975e+06 -5.71369e+07 
4.45961e+07 -1.20627e+08 -2.22066e+07 2.36218e+07 -6.22591e+06 -1.26703e+08 -2.87038e+07 5.13339e+07 -4.10878e+07 -2.5799e+07 -5.47185e+07 6.59562e+07 -1.03565e+07 -7.75534e+07 -1.26035e+07 3.26859e+07 -6.55618e+07 
1.27029e+08 -1.9313e+08 -1.99968e+07 1.12731e+08 -5.59899e+07 -1.33539e+08 -5.22188e+07 -7.90699e+07 -8.66459e+07 1.49368e+08 -515771 9.57819e+07 4.28415e+07 -7.50434e+07 3.44329e+07 -1.11061e+07 -1.20348e+08 
-1.16508e+08 1.73752e+08 1.46716e+07 -7.14423e+07 2.89502e+07 7.08514e+07 7.45218e+07 1.00012e+08 9.16946e+07 -1.53851e+08 -1.89358e+07 -8.85247e+07 -4.96822e+07 7.09711e+07 -2.98657e+07 -1.38133e+07 6.63363e+07 
1.15447e+08 -2.09249e+08 -2.80376e+07 8.75142e+07 -3.88976e+07 -1.67702e+08 -5.75979e+07 -2.19828e+07 -8.72805e+07 8.52622e+07 -3.46544e+07 1.08392e+08 2.27145e+07 -1.01462e+08 1.50046e+07 1.65479e+07 -1.19582e+08 
4.87076e+07 -7.53218e+07 -9.99419e+06 5.78408e+07 -3.16811e+07 -7.6758e+07 -7.38807e+06 -1.50043e+07 -2.76188e+07 4.72104e+07 -1.06535e+07 3.68265e+07 1.03054e+07 -2.72591e+07 1.41336e+07 -1.59803e+07 -6.78644e+07 
-1.9297e+07 5.50437e+07 1.48323e+07 -6.22651e+07 3.92158e+07 1.34668e+08 -3.11143e+07 -6.35799e+07 -2.59013e+06 3.5318e+07 5.29144e+07 -2.57689e+07 2.05268e+07 2.74934e+07 1.58238e+06 2.63384e+07 9.83664e+07 
1.26722e+08 -2.1585e+08 -3.18848e+07 1.59797e+08 -8.81878e+07 -2.48252e+08 -1.09276e+07 -2.93413e+06 -6.96606e+07 9.14554e+07 -5.33042e+07 1.05719e+08 1.50257e+07 -8.80106e+07 2.88882e+07 -3.92267e+07 -2.0269e+08 
-4.40864e+07 8.65159e+07 1.77086e+07 -7.50034e+07 4.40364e+07 1.41157e+08 -1.41503e+07 -3.83649e+07 1.76969e+07 -898321 4.52817e+07 -4.30345e+07 9.42088e+06 3.73692e+07 -7.048e+06 2.52913e+07 1.08715e+08 
8.88814e+07 -1.61107e+08 -2.4909e+07 1.03662e+08 -5.58988e+07 -1.81896e+08 -1.36287e+07 9.63917e+06 -5.31451e+07 5.11347e+07 -4.51257e+07 8.07767e+07 7.23882e+06 -7.20528e+07 1.52154e+07 -1.66342e+07 -1.39811e+08 
-7.73775e+07 1.04427e+08 9.63603e+06 -7.2005e+07 3.69637e+07 6.46434e+07 2.89892e+07 6.29495e+07 5.0415e+07 -1.06127e+08 -1.04673e+07 -5.13418e+07 -3.01873e+07 3.255e+07 -2.71634e+07 1.65048e+07 6.97362e+07 
