-5.7017e+07 -5.72456e+07 -4.71212e+07 9.58427e+07 -1.46933e+08 -3.43967e+07 4.72889e+07 -1.07449e+08 9.39052e+07 -1.32201e+07 9.38578e+07 
5.41956e+07 2.85446e+08 7.48021e+07 -1.29077e+08 3.29917e+08 4.61554e+07 -1.26944e+08 2.10116e+08 -1.69074e+08 1.17221e+08 -7.13091e+07 
5.63889e+07 6.41978e+06 4.88365e+07 -8.67922e+07 9.69229e+07 3.35341e+07 -1.74266e+07 7.79274e+07 -6.6392e+07 -1.62349e+06 -9.26335e+07 
-6.68699e+07 -3.75548e+08 -9.38378e+07 1.57904e+08 -4.26243e+08 -6.02844e+07 1.6835e+08 -2.73708e+08 2.15977e+08 -1.5524e+08 8.61187e+07 
-1.72589e+07 -3.46975e+07 -1.43072e+07 2.82515e+07 -6.01442e+07 -1.26625e+07 2.54038e+07 -4.47318e+07 3.58253e+07 -1.0932e+07 2.78608e+07 
