-116241 212816 113105 -60674.9 685.133 835.985 6710.74 4217.44 -2703.74 1074.47 -2741.49 -13686.6 -21603.8 -24066.9 -24412.7 -30837.9 -43437.8 -42084.2 -58263.4 -66537 -79472.3 -87616.3 -107348 -85013.1 -31584 -59861.1 -67253.8 -88421.6 -91645.4 -88956 -95972.5 -110183 -102085 -99736 -98898.1 -87293.3 -94928.6 -97072.8 -108097 -107565 -113974 -102389 -103824 -102575 -92147.9 -99699.2 -106754 -100699 -112810 -142786 
89320.8 -73587.6 -16740.7 60500.4 36344.9 37057.3 37214.5 40981.8 50628.1 51130.8 57652.9 66214.3 75276 85810.1 92735 100664 106764 109475 119247 118271 124085 124765 125093 96956 28813.2 52851.3 62226 65596.9 61591.5 56356.8 58570.8 61282.6 52614.2 55000.7 51969.9 47395 48877.8 44411.5 47436.6 42356.1 45509.7 41848.3 42988.9 45623.8 42060.2 43126.4 40566 36146.1 38064.4 50034.5 
-3696.01 109868 86357.1 11509.7 47581.5 50306.4 57260.8 57508.9 62685.1 65550.9 70074.3 70665.2 74005.7 84626.2 93527.8 100059 97067.7 103701 102133 94953.9 94701.1 92716.9 82559.8 80213.1 45928.6 60741.7 67322.5 49069 40093.8 37004.7 34065.5 22475.1 15950.5 21330.5 16387.5 19189.2 11664.1 1273.87 -8235.29 -18761.5 -23248.6 -18376.9 -21671.8 -18608.2 -14565.7 -22426.7 -34361.7 -36765 -49645.5 -65285.9 
193799 -30504.4 67224.5 142735 138984 147677 158181 166009 194773 199525 221448 243328 268604 306181 333690 362492 374602 389913 410839 400919 415065 415091 407683 346559 148134 227913 258008 240788 218848 203105 204593 195625 166140 177716 163551 154926 147832 123688 118164 92055.4 93200.9 89715.6 86007.8 95379.5 90903.2 82722.5 62272.2 47117.2 34235.5 41687.6 
73078.5 -69724.7 -21381 47339.6 25542.4 27175.1 26931.5 29583.3 36581.4 36220.1 41311.3 48581.3 55511.1 62928.4 67459.4 72851.2 78104.7 79726.8 87915.4 88316.9 93306.5 94461 97616.6 77423.4 26476.2 46278.6 53786.1 57921.9 55001.4 50594.3 52117.3 54897.8 47894.8 48971.3 46516.3 42011 42871.4 38586.2 40622.2 36555.1 39069.6 35065.1 35725.3 37245.2 33123.2 34099.5 33013.5 29180.3 32128.3 43167.1 
-109574 288904 180900 -47083.8 46486.2 50336.1 64033.4 62039.3 62462.3 68817.8 70808 62934.4 60101.2 68824.3 78165.5 81861 68735.3 77054.7 61357.2 46306.5 36454.1 28685.8 4107.53 26262.7 36241.1 34028.1 34568.4 -3537.58 -15459.4 -14844.4 -21906.8 -45384 -46314.9 -38043.3 -42850.9 -31154.2 -44989 -56745.9 -75313.8 -86866.2 -97477 -82812.3 -88894.2 -85243.3 -72391.5 -87511.8 -106275 -105025 -131277 -173624 
-153126 -179888 -215342 -141898 -197300 -211102 -232886 -243373 -277456 -288906 -316865 -337196 -365003 -415191 -452588 -483517 -485505 -506130 -516012 -490882 -492911 -480095 -444868 -377606 -155051 -233336 -267477 -222068 -188093 -168309 -162573 -136028 -104843 -123849 -105955 -107456 -89992.9 -53514.7 -34413.7 -53.2033 4062.56 -3789.53 1385.44 -13447 -17519.2 2078.81 37620.2 52016.7 80893.7 101217 
26489 -84762.5 -57528.6 7829.22 -18788.3 -18708.9 -22604.4 -22018.5 -23025.4 -24784.6 -25543.5 -23412 -23273.5 -27207.5 -31342.7 -34105.8 -31013.2 -34846.2 -31705 -27529.5 -26529.2 -25585.3 -18590.9 -23687.8 -19487 -21964.4 -23257.3 -11234.1 -7041.48 -7010.02 -5384.37 2116.29 3850.19 742.309 2743.62 -328.22 3948.02 8128.91 13996.3 18953.2 22432 18149.9 20284.1 19106.9 15122.3 19961.2 26831.1 27027.3 36260.1 49411.6 
-58209.9 -11879.7 -38871 -47986.8 -56211.2 -58733.6 -63630 -65643.6 -75278.6 -76702.6 -83731 -89794.1 -97456.4 -110514 -120487 -130465 -132846 -139138 -145262 -140657 -146813 -148554 -146445 -131071 -63564 -94919.9 -106585 -97614.3 -89836.3 -85216 -85737.4 -80262 -68815.6 -73968.9 -68082.3 -65593.3 -61409.4 -50861.1 -45784.6 -33390.6 -31554 -31225.8 -28563.7 -31459.9 -30792.6 -25802.1 -15437 -9729.17 -1441.22 651.887 
26041.9 14862.5 22425.6 22458.8 26443.5 27990.7 30622.8 32711.9 37435.5 39142.2 42863.3 45693.2 49523.7 55838.4 60060.7 62955.9 62566.4 64034.2 64763.5 60450 59489.7 56610.4 50457.8 38386.6 8062.37 16809.5 21031 16810.9 13300.2 10650.1 10049.9 7773.68 4465.77 6973.29 5190.09 5725.19 4432.79 610.196 -708.143 -4010.66 -3787.22 -2601.44 -2166.22 144.978 778.631 -975.176 -4877.8 -6132.57 -8378.77 -8985.83 
-157657 77999.1 -19059.6 -108690 -102064 -107816 -115959 -120031 -142682 -143613 -160044 -178488 -198363 -225985 -247339 -274150 -287137 -300887 -321504 -317244 -337901 -347357 -356788 -324123 -167655 -249403 -275058 -264261 -249031 -239292 -244611 -239900 -211668 -220709 -207706 -195642 -190565 -171209 -166587 -140599 -139277 -133013 -126621 -131248 -125164 -118401 -101526 -86149.4 -72727.3 -81610.3 
-210699 -164756 -232719 -184302 -236806 -251673 -275477 -287084 -329544 -341875 -375058 -400859 -435441 -496078 -541873 -583886 -591291 -617674 -635958 -610246 -620105 -610588 -576231 -492633 -209892 -314604 -357937 -308023 -268085 -245219 -241961 -213474 -172852 -195655 -173593 -171470 -152815 -110981 -91666.5 -49090.3 -45231.9 -51116.8 -43503 -60341.5 -62806.7 -41196 666.695 20806 55498.3 73966.7 
-126173 -120216 -159178 -113806 -151403 -161193 -176695 -183319 -209770 -217149 -238184 -254329 -275996 -314949 -344834 -372126 -377110 -395415 -407363 -392088 -399473 -394638 -374389 -325552 -148154 -215732 -243656 -209356 -182532 -167741 -164941 -144746 -117922 -132445 -117718 -116294 -102603 -73754.7 -58894.1 -29903.6 -26182.1 -29947.1 -23895.5 -34080.3 -35412.1 -20153.8 7840.07 21272.8 45253.4 60375.4 
-153445 6472.34 -67378.7 -119637 -114142 -121018 -128906 -136379 -159003 -163722 -181067 -197481 -216882 -246614 -267771 -287562 -295264 -305982 -320617 -311480 -318594 -314689 -302667 -247163 -91500.7 -145520 -168764 -155353 -137763 -124381 -123883 -116232 -95336.6 -104417 -94326 -89886.8 -84314.9 -65153.8 -60653.8 -42209.8 -44043.1 -42402.7 -41146.1 -49371.4 -46353.2 -39976.6 -23997.7 -13417.4 -5194.83 -9975.92 
