0.305027 0.759769 0.240117 0.645764 -0.703529 0.565262 0.0155495 -0.600765 0.354683 -0.532112 -0.901054 -0.511861 0.697824 0.313799 -0.609327 -0.412018 -0.94929 
0.190969 -0.870825 -0.0225338 0.987548 -0.851885 -0.779146 0.916045 -0.493448 -0.68397 0.786636 0.360359 0.497537 0.922028 -0.747968 -0.197436 0.681797 0.492149 
-0.551673 0.978269 0.0574108 0.463877 -0.622497 -0.587906 0.931765 -0.52355 -0.0997668 0.629589 0.790249 0.290906 -0.78243 0.840959 -0.518125 -0.653254 -0.181575 
-0.530578 -0.505139 0.0392793 -0.614533 0.00141311 0.35531 -0.827897 -0.638228 -0.147154 -0.905868 -0.386195 0.65541 0.775929 -0.894046 -0.896262 0.754198 0.163364 
0.567615 -0.868299 0.575459 0.499379 -0.391849 -0.524308 0.128968 -0.6016 0.766598 0.346539 -0.760641 -0.751527 0.693284 0.0577842 -0.282105 -0.811855 -0.902937 
0.103362 0.189558 0.452373 0.275465 0.551331 -0.69478 0.369597 -0.834865 0.96063 0.145526 -0.728911 -0.935632 -0.100276 0.434453 0.631983 0.031425 0.00991204 
0.131362 0.639576 0.485604 -0.73967 -0.962024 0.252202 0.606869 -0.722665 0.500674 0.300153 0.335119 -0.781431 0.488299 0.432182 0.321931 -0.322143 -0.115444 
-0.402603 -0.770812 0.189775 0.966994 -0.605677 0.150406 0.11252 -0.334588 0.214773 -0.987756 -0.900134 -0.153244 0.0436689 0.109778 0.978118 -0.316755 -0.404618 
-0.761552 -0.278779 0.847583 0.845317 -0.00144476 0.348258 0.14547 -0.666326 0.566827 -0.366231 0.765857 -0.111242 0.311626 -0.349588 0.486155 0.540813 0.840188 
0.453149 0.935137 -0.0094069 -0.434331 -0.399451 -0.794634 -0.422087 -0.299585 0.0521224 0.621582 0.810193 0.0302401 -0.695173 -0.594425 0.268688 0.0260473 -0.746842 
0.114005 -0.975397 0.601416 -0.740525 -0.641723 0.168242 -0.106757 -0.875867 -0.942999 -0.795131 -0.225455 0.543156 0.745682 -0.385267 -0.0036948 0.680819 0.605326 
