-12642.9 -11775.5 7083.22 -125316 -147845 -320867 -232314 -224902 -385598 -285344 -392272 -356188 -343529 -385552 -225290 -293906 -230950 -249452 -367428 -238479 -414094 -372124 -368950 -356017 -14025 -5390.07 3721.5 -23223.3 -90637.3 102883 -3162.98 68106.2 -31622 -191897 -107899 -337786 -377993 -428144 -446286 -173276 -171504 41739.9 75134.2 1814.94 138795 -76487.1 -114530 -237377 -316441 -119164 
29675.1 -4132.74 24664.2 127635 71812.7 86205.4 112234 95531 119530 190763 253320 139098 138469 226767 299489 492700 419364 435258 513413 568251 703559 712129 612694 540451 452928 518250 484182 491398 546127 487364 577448 422933 283395 212062 185078 257058 185807 174675 179738 149825 273577 271423 190097 219441 304910 416712 198769 97680.7 138493 125243 
52407.5 125431 69389.4 50524.3 17139.8 -21915.7 74322.9 74829.6 58447.4 -10973.8 -134000 -136170 -197151 -265376 -388140 -561092 -520684 -535635 -543664 -540128 -666775 -625211 -559896 -458941 -323854 -305844 -232952 -205543 -196895 -164981 -234461 -185696 -208297 -162050 -140243 -263549 -212517 -181951 -127620 -109862 -192175 -102198 -84482.3 -95902.3 -99184.7 -188380 -95952.3 -80646.6 -66580.1 -132746 
280543 124002 144038 215947 59629.7 33427.5 -1835.12 21459 70099.5 -59452.8 -44214 -50149.7 56799.6 171958 101293 208400 172485 267728 338818 207963 313505 337301 388222 394042 187943 240955 273142 405651 512479 367009 478490 409912 441079 431665 262634 348068 269976 282439 258007 53500.3 100367 26353.5 7929.81 24568.8 -78514.3 24337.7 -96848.8 -119357 -55846.7 -162126 
40679.6 30176.6 29712.7 128990 52763.7 157205 151334 153337 232443 153696 246182 193996 201232 254601 145283 258480 202437 224020 307647 214731 342371 327412 311849 302287 98472.2 151428 130764 161389 220645 72956.8 177240 85418.3 87782.1 151116 76903.8 226667 217710 257900 287732 115628 166730 59498 12455.7 49019.3 -13699.7 135799 56670.4 81232.1 146772 14180.6 
86751.2 71533.8 42705.2 -127957 -139049 -276100 -254794 -232254 -385281 -399338 -503184 -372003 -306044 -367220 -324389 -514111 -442993 -447420 -628158 -648532 -912055 -910786 -793391 -716188 -434195 -467236 -457939 -433260 -500467 -325402 -420659 -244343 -168974 -239256 -212036 -444028 -482952 -502775 -531774 -339671 -390837 -217629 -82276.4 -172413 -207099 -465631 -354776 -353213 -433288 -297571 
-243944 -118328 -218312 -311650 25289.9 52316.5 16352.8 -32132.8 17471.8 140424 -38237.1 -65808 -311020 -551562 -566738 -914739 -819747 -928011 -940885 -713243 -832791 -827913 -809554 -737579 -478956 -605518 -521202 -643988 -747224 -551209 -795163 -662294 -613254 -477713 -238636 -357774 -115150 -94469.8 -77961.7 62918.3 -198473 -204153 -189260 -186667 -100298 -200075 209942 388054 323199 323227 
-61642.5 -51467.8 5629.71 22618.8 34049 100482 29680.2 62955 101146 43602.9 134724 201128 282066 311331 285432 351650 340142 376236 380682 269411 346817 312205 324085 264015 53747.4 7861.26 -15217.9 981.457 -5759.86 -97284.8 -38569.6 -23899.1 99965.2 140770 81134.8 205593 194149 195137 151739 35978.8 42410.9 -80054.7 -57782.1 -40630.3 -128610 -51587.3 -43955.9 10199 7179.34 -6739.66 
65517.3 -43131.6 -36619.9 -108182 -131523 -178401 -198073 -159883 -174770 -211919 -257106 -233766 -213130 -259142 -275348 -318092 -273833 -236193 -256616 -260958 -293921 -273243 -204504 -196204 -141342 -154178 -127887 -85150.5 -93501.7 -52289.5 -76378.3 -16778.8 55700.4 54108 69336 49285.7 86886.6 109851 68201.6 59532.7 -28566.3 -59310.2 -56296.7 -116843 -123811 -150584 -90295.1 -56797.6 -99707.8 -100758 
-56376.2 1946.79 47307.7 88223.4 60367.2 105269 103638 127110 132099 111790 202711 243757 320807 377332 373177 459491 420730 435732 427576 336102 363644 332910 309906 250203 93034.8 68774.5 24247.7 29699.6 32192.3 -38941.1 36563.5 22283.9 64028 75192.4 34110.9 106636 52885.4 45897.1 35350.8 -18791.9 43570.4 8056.26 22284.7 36529.5 -5531.46 34608.2 -42252.7 -57137.9 -51081.8 -41194.3 
-201317 -187011 -100041 -275916 -172517 -236599 -274193 -241461 -382772 -231758 -205719 -130926 -78093.3 -154428 75154 90567.9 140111 126240 -16714 103549 45045.1 18012.2 -2352.54 -97596.1 109206 55149.4 -3772.74 -87676.2 -242982 -78355.2 -173602 -103246 -81697.5 -225114 -100821 -173200 -182112 -222950 -308113 -60657.5 -67748.5 -23110.9 28831.6 -40227.6 88802.2 -37076.3 -25516.4 -47182.1 -175454 75556 
-306046 -255305 -219043 -188708 -88022.9 -60791.1 12894.6 -12280.7 -29541.1 213774 262190 115521 -15349.3 -56408.2 137098 296309 277037 209546 243072 482452 547142 557713 370408 232439 359428 366368 302758 176951 141863 270820 271456 190984 10672.4 -68938.1 121434 135854 173444 145514 138070 318567 361748 403110 270130 239585 490705 529240 390139 271788 212931 319763 
-266298 -255161 -155897 -176311 -36876.3 -24560.2 -94793.9 -90107.2 -133573 80642 213719 236867 288598 326303 601430 788287 760066 736529 678675 773252 833512 777247 635651 445546 403173 315850 204719 103120 31786.9 125122 163816 164717 164991 59806.8 146299 204185 141019 58610.6 -34343.6 115695 211131 195214 185710 170844 278392 283397 168326 91311.8 -4.97375 217857 
