-7.49711e+08 3.98405e+08 5.28634e+08 -3.75922e+08 -2.80643e+08 
4.12338e+08 -2.17219e+08 -2.91961e+08 2.0457e+08 1.53967e+08 
7.75411e+08 -4.21293e+08 -5.4091e+08 3.99663e+08 2.9217e+08 
