-7.69855e+08 4.0664e+08 5.43628e+08 -3.82963e+08 -2.87791e+08 
4.23744e+08 -2.2186e+08 -3.00466e+08 2.08531e+08 1.58012e+08 
7.9568e+08 -4.29717e+08 -5.56003e+08 4.06973e+08 2.9933e+08 
