-5.90529e+08 3.58899e+08 3.86702e+08 -3.55084e+08 -2.26281e+08 
3.2461e+08 -1.96191e+08 -2.13269e+08 1.94141e+08 1.24045e+08 
6.51857e+08 -3.97018e+08 -4.26788e+08 3.9276e+08 2.50197e+08 
