-4.36842e+07 6.32754e+07 9.39667e+06 -3.68771e+07 1.86855e+07 5.01502e+07 1.73495e+07 1.8442e+07 3.17411e+07 -4.23785e+07 4.86924e+06 -3.51917e+07 -8.9172e+06 2.27942e+07 -1.29619e+07 5.66687e+06 4.53232e+07 
1.4196e+08 -2.06606e+08 -2.99602e+07 1.16754e+08 -5.85641e+07 -1.56837e+08 -5.91201e+07 -6.39156e+07 -1.04667e+08 1.40835e+08 -1.30309e+07 1.14593e+08 3.18968e+07 -7.51013e+07 4.19053e+07 -1.55315e+07 -1.41672e+08 
-1.511e+07 2.13936e+07 3.40977e+06 -1.29363e+07 6.63774e+06 1.81125e+07 5.77159e+06 5.67683e+06 1.08973e+07 -1.38459e+07 2.19666e+06 -1.21959e+07 -2.18663e+06 7.47992e+06 -4.57292e+06 2.3559e+06 1.65073e+07 
4.25973e+07 -6.20764e+07 -9.21343e+06 3.66088e+07 -1.85973e+07 -5.00385e+07 -1.65318e+07 -1.75088e+07 -3.06891e+07 4.10415e+07 -5.15472e+06 3.43733e+07 8.62439e+06 -2.25421e+07 1.25235e+07 -5.74798e+06 -4.50187e+07 
8.75814e+07 -1.28416e+08 -1.83485e+07 7.17344e+07 -3.58397e+07 -9.60545e+07 -3.69904e+07 -4.02836e+07 -6.48196e+07 8.76467e+07 -7.58514e+06 7.08909e+07 2.07015e+07 -4.72373e+07 2.55847e+07 -8.73485e+06 -8.63888e+07 
1.82479e+07 -2.74884e+07 -3.81519e+06 1.56614e+07 -7.87014e+06 -2.10876e+07 -7.31534e+06 -8.13675e+06 -1.32307e+07 1.82983e+07 -1.86641e+06 1.48294e+07 4.68878e+06 -1.04643e+07 5.13487e+06 -1.89041e+06 -1.86024e+07 
-1.02003e+08 1.4849e+08 2.14806e+07 -8.48659e+07 4.27214e+07 1.13649e+08 4.15483e+07 4.54829e+07 7.46703e+07 -1.01394e+08 9.57233e+06 -8.20144e+07 -2.32314e+07 5.37858e+07 -3.02247e+07 1.20089e+07 1.02654e+08 
9.51366e+07 -1.39669e+08 -1.98835e+07 7.92435e+07 -3.97784e+07 -1.05808e+08 -3.90047e+07 -4.30968e+07 -6.96947e+07 9.53621e+07 -8.58152e+06 7.66571e+07 2.28203e+07 -5.12266e+07 2.78741e+07 -1.05181e+07 -9.50981e+07 
-1.00245e+08 1.46312e+08 2.11297e+07 -8.38345e+07 4.2256e+07 1.12437e+08 4.05557e+07 4.44526e+07 7.32192e+07 -9.95642e+07 9.6564e+06 -8.06349e+07 -2.29584e+07 5.31946e+07 -2.95946e+07 1.18826e+07 1.01325e+08 
9.27819e+07 -1.35464e+08 -1.94611e+07 7.72693e+07 -3.88757e+07 -1.03298e+08 -3.7797e+07 -4.16103e+07 -6.78831e+07 9.26055e+07 -8.54116e+06 7.45985e+07 2.16264e+07 -4.92642e+07 2.73978e+07 -1.07532e+07 -9.31384e+07 
2.54045e+07 -3.51546e+07 -5.40571e+06 2.0204e+07 -1.01959e+07 -2.68576e+07 -1.05787e+07 -1.12969e+07 -1.88355e+07 2.49113e+07 -2.08999e+06 2.01226e+07 4.697e+06 -1.17337e+07 8.05942e+06 -3.5059e+06 -2.51434e+07 
