15277	0.018820	0.024427	0
15278	0.018831	0.024611	0
15279	0.018826	0.024603	0
15280	0.018817	0.024389	0
15281	0.018815	0.024306	0
15282	0.018837	0.024418	0
15283	0.018859	0.024620	0
15284	0.018845	0.024638	0
15285	0.018832	0.024415	0
15286	0.018828	0.024320	0
15287	0.018830	0.024433	0
15288	0.018844	0.024619	0
15289	0.018850	0.024622	0
15290	0.018844	0.024416	0
15291	0.018838	0.024361	0
15292	0.018856	0.024476	0
15293	0.018889	0.024633	0
15294	0.018886	0.024638	0
15295	0.018852	0.024432	0
15296	0.018851	0.024351	0
15297	0.018880	0.024480	0
15298	0.018894	0.024672	0
15299	0.018877	0.024680	0
15300	0.018857	0.024441	0
15301	0.018869	0.024362	0
15302	0.018886	0.024473	0
15303	0.018881	0.024649	0
15304	0.018875	0.024656	0
15305	0.018875	0.024444	0
15306	0.018874	0.024357	0
15307	0.018863	0.024478	0
15308	0.018843	0.024654	0
15309	0.018833	0.024651	0
15310	0.018836	0.024423	0
15311	0.018832	0.024343	0
15312	0.018841	0.024445	0
15313	0.018841	0.024611	0
15314	0.018861	0.024619	0
15315	0.018866	0.024402	0
15316	0.018829	0.024318	0
15317	0.018828	0.024445	0
15318	0.018848	0.024646	0
15319	0.018858	0.024664	0
15320	0.018846	0.024436	0
15321	0.018841	0.024331	0
15322	0.018840	0.024437	0
15323	0.018850	0.024622	0
15324	0.018872	0.024647	0
15325	0.018874	0.024432	0
15326	0.018853	0.024342	0
15327	0.018852	0.024451	0
15328	0.018865	0.024657	0
15329	0.018865	0.024675	0
15330	0.018848	0.024433	0
15331	0.018844	0.024327	0
15332	0.018854	0.024455	0
15333	0.018853	0.024640	0
15334	0.018843	0.024636	0
15335	0.018857	0.024418	0
15336	0.018852	0.024343	0
15337	0.018853	0.024463	0
15338	0.018869	0.024648	0
15339	0.018878	0.024664	0
15340	0.018871	0.024450	0
15341	0.018849	0.024368	0
15342	0.018843	0.024478	0
15343	0.018853	0.024652	0
15344	0.018859	0.024651	0
15345	0.018853	0.024434	0
15346	0.018840	0.024341	0
15347	0.018829	0.024454	0
15348	0.018853	0.024648	0
15349	0.018853	0.024664	0
15350	0.018829	0.024429	0
15351	0.018846	0.024337	0
15352	0.018851	0.024454	0
15353	0.018872	0.024630	0
15354	0.018864	0.024655	0
15355	0.018849	0.024447	0
15356	0.018855	0.024360	0
15357	0.018859	0.024473	0
15358	0.018864	0.024653	0
15359	0.018880	0.024672	0
15360	0.018871	0.024454	0
15361	0.018863	0.024344	0
15362	0.018857	0.024463	0
15363	0.018868	0.024665	0
15364	0.018874	0.024682	0
15365	0.018867	0.024448	0
15366	0.018869	0.024347	0
15367	0.018872	0.024465	0
15368	0.018878	0.024648	0
15369	0.018874	0.024678	0
15370	0.018867	0.024475	0
15371	0.018871	0.024372	0
15372	0.018889	0.024476	0
15373	0.018882	0.024646	0
15374	0.018872	0.024673	0
15375	0.018859	0.024458	0
15376	0.018858	0.024341	0
15377	0.018881	0.024445	0
15378	0.018910	0.024651	0
15379	0.018908	0.024688	0
15380	0.018876	0.024472	0
15381	0.018852	0.024380	0
15382	0.018861	0.024488	0
15383	0.018877	0.024645	0
15384	0.018876	0.024661	0
15385	0.018877	0.024454	0
15386	0.018875	0.024350	0
15387	0.018896	0.024466	0
15388	0.018896	0.024660	0
15389	0.018890	0.024699	0
15390	0.018884	0.024482	0
15391	0.018881	0.024359	0
15392	0.018871	0.024449	0
15393	0.018863	0.024628	0
15394	0.018863	0.024671	0
15395	0.018881	0.024478	0
15396	0.018899	0.024375	0
15397	0.018897	0.024475	0
15398	0.018894	0.024659	0
15399	0.018882	0.024704	0
15400	0.018887	0.024496	0
15401	0.018898	0.024362	0
15402	0.018887	0.024455	0
15403	0.018889	0.024643	0
15404	0.018893	0.024690	0
15405	0.018885	0.024483	0
15406	0.018894	0.024385	0
15407	0.018892	0.024478	0
15408	0.018908	0.024645	0
15409	0.018899	0.024662	0
15410	0.018862	0.024443	0
